"","V1","V2","V3","V4","V5"
"1",0.62249309306106,0.918463131253451,-0.679845382445271,0.592393905373486,1.64572494938692
"2",-0.998523596965463,-0.549045096258174,-0.452320779748738,0.75367034967208,0.482535280371709
"3",-1.35660300632305,-0.61586044780563,-0.0556487892800927,-1.58138705004634,0.0281444733862466
"4",-1.1073633722296,1.56006961572119,-0.277385735333932,-0.423367555731608,-0.293468424592844
"5",-0.537815053901105,-0.449050647745053,0.299214604455673,0.898671098187158,1.50279071686046
"6",0.153084404675775,0.754025230679829,0.768402104511097,-0.276574664894368,-0.541254837399739
"7",1.38290263368601,0.0639917126104301,1.81717141748869,1.15152152399752,-0.334889408498301
"8",0.173735981413392,-0.10205162047284,-0.730052703956168,-0.547324626591531,-0.46245337009412
"9",-0.172210792528617,-0.477515702780239,-1.42339304842907,-1.35403345621874,0.25093726100024
"10",0.881526233532833,-0.412173278153291,-2.30273768634286,1.20041148545026,-0.889924608369138
"11",0.199501553986594,-0.147544452812354,-0.39477856001669,0.579575434541813,-1.64345804181163
"12",-0.0457423742951898,0.164191766463243,-0.569267683760291,0.288739785554081,-0.768581330590989
"13",0.00809955542064684,-1.66786475853167,-2.25573134059915,0.830481326943674,-0.351120240159466
"14",0.529650528525539,-1.66551325901932,1.02658055062859,0.322786012348854,0.584956402155462
"15",0.187863702094962,-0.285306110641805,-0.284877080932149,-0.99332821450757,-1.12085337182634
"16",1.34521719169472,-0.359546168927525,-0.567108325372397,0.9237161536064,1.87213273885715
"17",0.291687272088314,-0.169679934016633,0.965585035681357,0.663331621449261,0.273618147673783
"18",-0.160300780526984,-2.29901522171877,2.54635992922613,-0.205498519125813,-2.08227464126344
"19",-0.233410919577255,0.67001257389411,0.288809493001032,-0.53174913154829,0.043309943065556
"20",0.230404186764485,-0.0395566513343909,0.306253832046254,0.037665567545487,-1.72494629776276
"21",-0.44273881681101,0.481116371576736,1.47988838114435,0.192874433525808,-1.29726950908505
"22",1.12789612309335,-0.0381069479139225,0.75765700513007,1.35468877567546,-0.092094123453259
"23",-0.0581913709470801,1.46010045549997,0.557866515595152,-0.912885465118059,0.757930655217022
"24",-0.0248845812964349,0.839312058551832,-0.22061391913303,-1.19447296766893,1.16787886209344
"25",-0.187966405180103,1.30135448067569,0.0790833584480039,0.133540505059369,-0.485566095812535
"26",-0.602893925767513,-0.593616110616471,1.53488751553461,1.29488385893872,1.62051186183282
"27",0.401354276786072,0.650076464645587,0.542211707388291,0.938198248993261,0.466352556800461
"28",-0.324585093147585,-0.897898133763002,1.36517417991669,1.05421238300995,-1.58860567779913
"29",0.254388863914411,-1.39823075417542,-0.574958450793212,0.14258858984941,0.262413944176045
"30",0.925223883340907,-0.726961050465467,-1.21651999307333,0.224263051634041,-0.057618667437303
"31",-2.97605633422606,-1.15207109146586,0.00785045576868411,0.30109178027285,-0.833316191751114
"32",-0.466480023310951,0.452835035923566,-0.226386510202028,0.814049046898901,-1.09794984373593
"33",0.00363090608962939,0.902353614378907,-0.654604270197644,0.287600695499736,2.18881483998953
"34",0.215826221887684,-0.854283524128526,0.0698391082827003,0.59173413786452,-0.7199278213484
"35",-1.25021766976202,0.224204262219655,-0.298817246047833,-0.94870364220757,0.0468781991827389
"36",1.68649907506067,2.05787578066668,0.893861431835928,-0.621759534773359,0.358018815622803
"37",1.75730946911024,-0.691981532227938,0.608388056798088,0.612396883215296,0.24177155189136
"38",1.06408457983276,1.31224590865707,0.491604940028167,1.0535170760936,-1.7894812495022
"39",0.563368297176382,0.333700550523927,2.01024752389616,0.809912411297375,1.79703009543516
"40",-1.45239714007698,-0.332412728344237,0.322929218175253,1.20786031755867,-1.04006828858746
"41",-0.0443571441173425,0.32709306273073,-0.746527916478478,1.3041569381406,-0.786305399899405
"42",-0.49296651746888,0.180165338312263,1.55790321439392,-0.686811353028246,0.411201601500306
"43",-0.37779297311873,-1.10309725118422,-0.0907043628865583,-0.251122210218356,-1.24916425071531
"44",-0.136320019625032,1.31746875548016,-1.53956442688434,1.35147209631762,-1.40265932168923
"45",-0.103153298816238,-0.511876636697103,0.872886010934368,0.566794081279399,0.286223174732356
"46",-0.211155721183621,1.01637227333845,-0.837141396449782,-0.230391424974433,-0.0979459494210156
"47",-0.830704798201359,1.5811766605075,0.582053689150977,0.617083267025765,1.4472488640029
"48",-0.440990523672706,-1.69791394855266,0.216968686018128,0.79977283377908,-0.336392235813133
"49",-0.724048705776068,-2.22526526455974,-0.0896259864368922,-0.825736858930388,-1.03255496267699
"50",0.197403898888366,-0.44761573045511,-1.513425778332,1.83374139347701,-1.12394721688639
"51",0.57403588340858,0.702415464144243,-1.09572355400723,-0.0847265080038955,0.218732365376922
"52",0.0043044716984845,-0.519370664762608,0.258767689241051,-0.00424287317057665,-0.922623086127198
"53",-1.31539726353245,-1.42272194939735,-0.468943488690733,1.75247445906257,-1.28421068755809
"54",-0.190729332252189,1.06005984277556,-0.414014258632099,0.0969475753626001,-0.14862824439425
"55",0.187882158904064,0.334978917651882,-0.36833585519625,-0.866974334837488,-0.866493368140363
"56",0.870917751670269,-0.811918677930044,-1.02357175691849,0.630658587491377,1.13600784471408
"57",1.1762003493648,-0.132931972992683,-0.00909250419539698,-0.151722430201734,0.382819278370651
"58",-0.282119405071548,-1.17580069735714,0.616696312952912,0.00155845610730736,1.10295826859209
"59",-0.949837237247639,-0.634484643353398,-0.475111830017299,-0.641249802088921,0.403642856194569
"60",0.341731151330678,0.579596872847509,-1.03644029711124,-3.90168773008472,-1.09219248306929
"61",0.20565381069587,1.05856842010435,-0.303372056114497,0.024356518269095,0.631894054729853
"62",0.18963792641198,0.954326050978819,2.18322818553343,-1.11169030350857,-2.06056438574934
"63",-0.241665550420037,0.972941442356976,1.11426718499233,-1.41783642470005,1.17450036152601
"64",-0.258488448400069,-0.23755077544333,-0.24138078829459,0.00284528547296118,0.503748310986031
"65",0.173313432973617,-1.00347539933927,0.193491140329616,1.13944081236337,1.30960624809058
"66",1.77289625385084,-0.261946287034614,1.37965242362917,-0.078964647145276,-1.33113248417066
"67",-0.795974206859242,-1.32867271067423,-1.16091217883155,-0.867222016443607,0.383563943258907
"68",-0.670085303092652,-0.730892669125887,0.0846612882401847,0.252985829960064,-0.828977005239576
"69",-0.155856691332347,-1.24213596226069,0.994720257460683,-0.271573070899094,1.65442292861075
"70",1.10202207579703,0.548915661250099,0.341790787962739,0.12323104606782,0.178515337972547
"71",1.90570797897974,0.0628577533869225,-0.89073453165045,0.504393805345652,0.119116688083301
"72",-2.08391259188233,0.36246792663507,-0.731308598085314,0.653564161807729,0.396197869285282
"73",0.561565194007426,0.350867576009668,-0.138822531107593,0.380938106770071,-0.880616707185568
"74",-0.877407140613942,1.20262198503831,-0.37405000107855,-0.266261719656316,-0.276341681293267
"75",-1.44347075423906,-1.88430542054195,0.27774825243941,-2.01307774127511,0.699720660874753
"76",0.0579831335189177,-1.05258868631012,-0.520967309571261,1.42304111922045,-0.128272058053862
"77",0.47190107409404,1.58127013862781,-0.458130335964266,-1.22711634671343,-0.423273598046101
"78",-0.885659539158641,0.476828869004983,0.525847274979285,0.523511748239988,0.0958335171559599
"79",0.903212685811956,0.966967407776082,-1.05333486980762,-0.800820975290966,0.89431734186836
"80",-0.335546949403675,-2.64857567283697,-1.17930207440225,2.04651095338842,-0.428169981051702
"81",1.3120390914852,-0.796834006458022,0.427795360053844,-0.0228417513111018,0.421788790547387
"82",-0.378377615486208,0.55208777003932,2.33140469342233,1.72726247365079,0.378080863704938
"83",-1.33261180201234,-0.583197459313082,1.12041758398749,1.52472854112326,1.06706353281035
"84",1.42239004781906,0.538263166849488,1.01585417501126,-0.103145573315463,0.408797467583012
"85",-0.0957767567728595,0.175689886418243,1.61126266727449,0.536423897099397,-0.595533284449411
"86",0.711704134697087,0.401338998356484,-0.188092408981065,-0.455773216656429,0.645596471487696
"87",2.58546226212016,0.921093038749645,-1.79882834080434,-1.03118492165052,0.882844521361709
"88",0.739799451115987,-1.49315220492376,0.0292262388081529,-0.206880067693742,-0.535052156191932
"89",0.365098312090555,-0.894210882962277,-0.0981116360902422,-0.507182369805076,2.06750726816024
"90",-0.240516548717212,-0.590844927426416,0.418995158366368,1.2616816830001,-0.632956156822815
"91",-1.07270634915821,-0.911440471708574,0.112209872376865,-0.427821777795299,0.411275569950102
"92",0.444808314056816,-1.04123959422963,-0.0443016221050176,1.30426123792575,1.08128930110883
"93",-0.043692841767746,0.994386011251489,-1.20876453811049,-0.620243954904982,-1.33743748148456
"94",-0.0743103070431581,-0.37108644459531,-1.78882185307834,0.053755615170565,-1.96145125967273
"95",0.665989514976098,-1.6932240493237,0.426256476888092,0.562946439233542,1.21426775826502
"96",-0.251930410460298,0.167269648960798,0.391469328164751,-1.75468942458506,0.0925781996135776
"97",-0.980378630630172,-0.290920839434556,-0.427758597956206,-1.03597356508026,-0.9196816324563
"98",-0.904036500558013,0.415240916478453,1.53636835307036,-0.586184509313223,-0.330884662795618
"99",0.433769520281619,0.969369057975923,-0.687047436687957,0.897475420412974,0.667965473615872
"100",-0.326202153810767,0.649201135797792,-2.33487884790478,0.142735471859424,-2.55237550806886
